X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
747;271;0.2920247;0.1882;0.306267;0.2361059;788.4;0.2571007;False;24.05.2024 13:59:28:62;1716551968062;;
745;270;0.29133;0.1877763;0.2624091;0.1699891;788.7;0.2586649;False;24.05.2024 13:59:28:80;1716551968080;;
748;270;0.2924571;0.187595;0.3105236;0.1765257;789.5;0.2499442;False;24.05.2024 13:59:28:100;1716551968100;;
750;269;0.2932379;0.187466;0.310628;0.1765093;790.3;0.2503471;False;24.05.2024 13:59:28:115;1716551968115;;
764;269;0.2988012;0.1874551;0.3473865;0.1851272;790.3;0.2519214;False;24.05.2024 13:59:28:135;1716551968135;;
771;270;0.3012355;0.1875177;0.3394783;0.1977452;790.2;0.2528127;False;24.05.2024 13:59:28:149;1716551968149;;
777;270;0.3035445;0.1875806;0.3394719;0.1977446;790.2;0.2527874;False;24.05.2024 13:59:28:163;1716551968163;;
778;270;0.3042622;0.1878478;0.3207946;0.2053437;791.1;0.2520928;False;24.05.2024 13:59:28:184;1716551968184;;
778;272;0.3040331;0.1892473;0.2890698;0.2325565;792.0;0.2528015;False;24.05.2024 13:59:28:199;1716551968199;;
782;274;0.3056213;0.1903891;0.3322458;0.2269078;793.2;0.2537228;False;24.05.2024 13:59:28:219;1716551968219;;
785;275;0.3067576;0.1912147;0.3324005;0.2269227;794.3;0.2542987;False;24.05.2024 13:59:28:235;1716551968235;;
779;272;0.3044493;0.189117;0.268023;0.148225;795.3;0.2591931;False;24.05.2024 13:59:28:254;1716551968254;;
770;265;0.3009376;0.1842946;0.2512544;0.1120586;796.1;0.2598698;False;24.05.2024 13:59:28:269;1716551968269;;
783;268;0.3059824;0.1867637;0.3557739;0.2382334;796.4;0.2573555;False;24.05.2024 13:59:28:289;1716551968289;;
801;268;0.3129565;0.1867728;0.3709235;0.1883219;795.6;0.2587937;False;24.05.2024 13:59:28:308;1716551968308;;
812;268;0.3174673;0.1867792;0.3711289;0.1883312;794.9;0.2595634;False;24.05.2024 13:59:28:323;1716551968323;;
818;268;0.3198177;0.1867448;0.3544085;0.1832408;793.2;0.2525037;False;24.05.2024 13:59:28:343;1716551968343;;
818;268;0.3198039;0.1865223;0.3169097;0.172473;791.6;0.2530192;False;24.05.2024 13:59:28:359;1716551968359;;
854;270;0.333748;0.1878571;0.415619;0.2255179;791.7;0.2557032;False;24.05.2024 13:59:28:378;1716551968378;;
879;274;0.3434994;0.1904678;0.420519;0.2497312;791.8;0.2561612;False;24.05.2024 13:59:28:393;1716551968393;;
878;275;0.3431517;0.1909853;0.3266696;0.2178488;792.1;0.2537983;False;24.05.2024 13:59:28:414;1716551968414;;
877;275;0.342891;0.1913796;0.3267565;0.2178558;792.4;0.254124;False;24.05.2024 13:59:28:431;1716551968431;;
877;275;0.3427903;0.1913432;0.3310941;0.1886937;793.5;0.2541411;False;24.05.2024 13:59:28:450;1716551968450;;
921;282;0.3600173;0.1965016;0.4472226;0.2708691;788.9;0.2782797;False;24.05.2024 13:59:28:470;1716551968470;;
951;291;0.3716461;0.2027668;0.45302;0.296405;784.8;0.2788674;False;24.05.2024 13:59:28:484;1716551968484;;
967;292;0.3779562;0.2028219;0.4279758;0.2194458;783.0;0.2784358;False;24.05.2024 13:59:28:504;1716551968504;;
978;292;0.3820562;0.202861;0.4280822;0.2194569;781.4;0.278891;False;24.05.2024 13:59:28:519;1716551968519;;
978;292;0.3824082;0.2028929;0.3933741;0.2192526;779.9;0.2790918;False;24.05.2024 13:59:28:534;1716551968534;;
987;294;0.3857684;0.2043771;0.422946;0.2497492;777.1;0.2853683;False;24.05.2024 13:59:28:553;1716551968553;;
993;295;0.3880249;0.2054083;0.4230753;0.249762;774.5;0.2859638;False;24.05.2024 13:59:28:569;1716551968569;;
1035;294;0.4043545;0.2047101;0.4895107;0.1859909;769.6;0.2801903;False;24.05.2024 13:59:28:588;1716551968588;;
1039;302;0.4059747;0.2097929;0.4336657;0.2933307;765.3;0.2806994;False;24.05.2024 13:59:28:605;1716551968605;;
1127;286;0.4404909;0.1986725;0.5641981;0.1026338;763.1;0.2480687;False;24.05.2024 13:59:28:623;1716551968623;;
1248;272;0.4877004;0.1892457;0.6396625;0.09031908;761.3;0.2485488;False;24.05.2024 13:59:28:638;1716551968638;;
1387;250;0.5421194;0.1740027;0.6792193;0.05806459;760.2;0.252477;False;24.05.2024 13:59:28:656;1716551968656;;
1487;240;0.580918;0.1670606;0.6835669;0.09119484;761.5;0.2534809;False;24.05.2024 13:59:28:674;1716551968674;;
1544;233;0.6032321;0.1622807;0.6835952;0.09118149;762.7;0.2538469;False;24.05.2024 13:59:28:689;1716551968689;;
1600;233;0.6253136;0.1621432;0.6914492;0.1537716;761.5;0.2615417;False;24.05.2024 13:59:28:708;1716551968708;;
1644;233;0.6425291;0.1619993;0.6914791;0.1537179;760.4;0.2618719;False;24.05.2024 13:59:28:732;1716551968732;;
1674;222;0.6542289;0.1546506;0.6974812;0.07382467;760.7;0.2505009;False;24.05.2024 13:59:28:751;1716551968751;;
1685;224;0.6584823;0.1558437;0.6820545;0.1943241;761.0;0.2515227;False;24.05.2024 13:59:28:766;1716551968766;;
1682;220;0.6573075;0.1530412;0.6486806;0.1027992;761.6;0.2549569;False;24.05.2024 13:59:28:786;1716551968786;;
1691;209;0.6606547;0.1457792;0.6802179;0.0621204;761.5;0.2475318;False;24.05.2024 13:59:28:805;1716551968805;;
1694;206;0.6620098;0.14374;0.6735237;0.09306488;761.5;0.2479865;False;24.05.2024 13:59:28:819;1716551968819;;
1701;203;0.6645344;0.1413834;0.6821809;0.09054498;761.7;0.253085;False;24.05.2024 13:59:28:837;1716551968837;;
1705;201;0.6661449;0.1397839;0.6822151;0.09052914;762.0;0.2534983;False;24.05.2024 13:59:28:851;1716551968851;;
1712;198;0.6688465;0.1377772;0.6894338;0.08838552;761.6;0.2524282;False;24.05.2024 13:59:28:870;1716551968870;;
1717;196;0.6707755;0.1362454;0.6894411;0.08838187;761.3;0.2525223;False;24.05.2024 13:59:28:887;1716551968887;;
1721;190;0.6723867;0.1322806;0.6882547;0.06187019;758.9;0.2493469;False;24.05.2024 13:59:28:904;1716551968904;;
1720;189;0.671928;0.1316131;0.6598533;0.09411028;756.8;0.2497171;False;24.05.2024 13:59:28:919;1716551968919;;
1719;188;0.6715239;0.1310142;0.6598507;0.09411294;754.8;0.2496975;False;24.05.2024 13:59:28:934;1716551968934;;
1719;187;0.6717858;0.1303328;0.6757728;0.09373298;751.9;0.2470015;False;24.05.2024 13:59:28:952;1716551968952;;
1720;186;0.6719705;0.1298381;0.6757959;0.09372186;749.3;0.2472758;False;24.05.2024 13:59:28:967;1716551968967;;
1721;185;0.672619;0.1290898;0.6825301;0.08981296;750.6;0.251211;False;24.05.2024 13:59:28:985;1716551968985;;
1723;185;0.673073;0.1285489;0.682547;0.08980448;751.7;0.2514738;False;24.05.2024 13:59:29:1;1716551969001;;
1726;183;0.674332;0.12766;0.6920616;0.08481986;753.1;0.2487898;False;24.05.2024 13:59:29:20;1716551969020;;
1726;183;0.6745232;0.1272678;0.6799045;0.09071731;754.3;0.2490482;False;24.05.2024 13:59:29:35;1716551969035;;
1726;183;0.674487;0.1271622;0.6587282;0.09890945;754.4;0.2486272;False;24.05.2024 13:59:29:54;1716551969054;;
1726;183;0.6744611;0.1270875;0.6587442;0.09890154;754.4;0.2488304;False;24.05.2024 13:59:29:68;1716551969068;;
1730;181;0.6759834;0.1262523;0.6980625;0.08230942;753.7;0.2559249;False;24.05.2024 13:59:29:87;1716551969087;;
1733;180;0.6770109;0.1256685;0.6980685;0.08230037;753.1;0.2560016;False;24.05.2024 13:59:29:102;1716551969102;;
1724;180;0.6735014;0.1254925;0.6237007;0.1128592;752.6;0.2625124;False;24.05.2024 13:59:29:121;1716551969121;;
1725;191;0.6738883;0.1332128;0.6838555;0.208844;755.5;0.262022;False;24.05.2024 13:59:29:139;1716551969139;;
1725;193;0.6740112;0.1340311;0.67941;0.156981;758.2;0.262512;False;24.05.2024 13:59:29:154;1716551969154;;
1721;195;0.6726547;0.1354521;0.6394799;0.1658668;761.1;0.2597217;False;24.05.2024 13:59:29:172;1716551969172;;
1719;196;0.6716433;0.1365057;0.6395308;0.1657722;763.7;0.260248;False;24.05.2024 13:59:29:188;1716551969188;;
1722;207;0.6726661;0.1438306;0.6914774;0.2215572;766.0;0.2580681;False;24.05.2024 13:59:29:207;1716551969207;;
1723;214;0.6733864;0.148832;0.6915006;0.2215122;768.2;0.2583195;False;24.05.2024 13:59:29:222;1716551969222;;
1724;216;0.6735383;0.1501173;0.6799341;0.1833512;770.4;0.2599664;False;24.05.2024 13:59:29:241;1716551969241;;
1724;217;0.6736494;0.1510381;0.6799656;0.1832982;772.4;0.2602604;False;24.05.2024 13:59:29:255;1716551969255;;
1725;247;0.6739105;0.1715694;0.6837197;0.3065467;775.1;0.26276;False;24.05.2024 13:59:29:275;1716551969275;;
1725;265;0.6740898;0.1844102;0.6837773;0.3064553;777.5;0.2632038;False;24.05.2024 13:59:29:289;1716551969289;;
1726;281;0.674261;0.1956967;0.6837922;0.3064322;779.7;0.2633142;False;24.05.2024 13:59:29:304;1716551969304;;
1728;296;0.6752604;0.2062377;0.6979842;0.3029583;780.5;0.2604716;False;24.05.2024 13:59:29:322;1716551969322;;
1730;307;0.6759543;0.2131991;0.6980327;0.3028704;781.3;0.260942;False;24.05.2024 13:59:29:338;1716551969338;;
1730;359;0.676158;0.2496037;0.6874006;0.4249704;781.9;0.2536962;False;24.05.2024 13:59:29:356;1716551969356;;
1731;392;0.6763037;0.2724145;0.6874291;0.4249265;782.4;0.2538934;False;24.05.2024 13:59:29:372;1716551969372;;
1730;405;0.6759297;0.2817183;0.6622453;0.3672276;782.8;0.2590367;False;24.05.2024 13:59:29:389;1716551969389;;
1721;442;0.6726345;0.3069722;0.6273091;0.4611809;783.2;0.259307;False;24.05.2024 13:59:29:405;1716551969405;;
1721;447;0.6726319;0.3107224;0.6714465;0.3579817;783.4;0.2564124;False;24.05.2024 13:59:29:425;1716551969425;;
1721;451;0.6724836;0.3133103;0.6633027;0.3536301;783.7;0.2560227;False;24.05.2024 13:59:29:445;1716551969445;;
1720;452;0.6721468;0.3140642;0.6558698;0.3379045;784.0;0.2566189;False;24.05.2024 13:59:29:459;1716551969459;;
1719;457;0.6717158;0.3173963;0.6553879;0.3666455;784.8;0.2614631;False;24.05.2024 13:59:29:479;1716551969479;;
1718;460;0.6714317;0.3195428;0.6554376;0.3665777;785.5;0.2618282;False;24.05.2024 13:59:29:494;1716551969494;;
1635;449;0.6389809;0.3123873;0.5176712;0.2274991;789.5;0.2548952;False;24.05.2024 13:59:29:513;1716551969513;;
1593;450;0.6224002;0.3127086;0.529574;0.3277369;793.1;0.2552005;False;24.05.2024 13:59:29:529;1716551969529;;
925;451;0.3616087;0.3132325;0.1078034;0.3311628;785.0;0.2766348;False;24.05.2024 13:59:29:550;1716551969550;;
664;451;0.2594599;0.31357;0.1078075;0.3311736;777.7;0.2771052;False;24.05.2024 13:59:29:567;1716551969567;;
499;451;0.1951917;0.3138615;0.1053217;0.3294822;771.1;0.2844596;False;24.05.2024 13:59:29:585;1716551969585;;
466;450;0.1822101;0.3127863;0.1589644;0.2786903;768.3;0.2706959;False;24.05.2024 13:59:29:603;1716551969603;;
449;449;0.1757248;0.3120435;0.1592115;0.2786422;765.8;0.2715647;False;24.05.2024 13:59:29:617;1716551969617;;
499;447;0.1952209;0.3108876;0.2635326;0.273665;767.8;0.2702508;False;24.05.2024 13:59:29:637;1716551969637;;
530;446;0.2070994;0.3100535;0.2637304;0.2736217;769.6;0.2709542;False;24.05.2024 13:59:29:652;1716551969652;;
554;445;0.2164821;0.3092803;0.2636877;0.2736311;771.3;0.2708031;False;24.05.2024 13:59:29:668;1716551969668;;
492;445;0.1922083;0.3092467;0.137849;0.3046249;774.0;0.2612266;False;24.05.2024 13:59:29:688;1716551969688;;
457;445;0.17867;0.3092219;0.1380402;0.3047775;776.5;0.2620346;False;24.05.2024 13:59:29:704;1716551969704;;
463;426;0.1811997;0.2963099;0.1904131;0.1862324;772.8;0.2693659;False;24.05.2024 13:59:29:725;1716551969725;;
460;422;0.1799012;0.2931242;0.1737148;0.2262765;769.5;0.2705955;False;24.05.2024 13:59:29:740;1716551969740;;
418;421;0.1633634;0.2924132;0.1149749;0.2592282;767.8;0.2754976;False;24.05.2024 13:59:29:760;1716551969760;;
397;402;0.1554396;0.2793912;0.1275876;0.1648268;762.0;0.2734922;False;24.05.2024 13:59:29:780;1716551969780;;
381;399;0.1490491;0.2770868;0.1205219;0.2189392;756.8;0.2747986;False;24.05.2024 13:59:29:796;1716551969796;;
367;393;0.143704;0.2732404;0.1216244;0.2055164;756.6;0.2775836;False;24.05.2024 13:59:29:816;1716551969816;;
359;389;0.1406208;0.2701488;0.1231009;0.2015986;756.4;0.2787771;False;24.05.2024 13:59:29:833;1716551969833;;
358;349;0.1400693;0.2423823;0.136758;0.0800641;759.8;0.2764624;False;24.05.2024 13:59:29:852;1716551969852;;
356;330;0.1392371;0.229677;0.1329005;0.1083829;762.9;0.2772248;False;24.05.2024 13:59:29:868;1716551969868;;
346;296;0.1354718;0.2061746;0.1128622;0.05554886;759.5;0.2728239;False;24.05.2024 13:59:29:887;1716551969887;;
340;273;0.1329423;0.1902649;0.1128723;0.05554587;756.3;0.2736069;False;24.05.2024 13:59:29:903;1716551969903;;
334;249;0.1304842;0.1736063;0.1136155;0.05406026;755.9;0.2805295;False;24.05.2024 13:59:29:923;1716551969923;;
331;230;0.1294324;0.1603883;0.1203507;0.05318908;755.6;0.2827277;False;24.05.2024 13:59:29:944;1716551969944;;
330;217;0.1291185;0.1511053;0.1251152;0.05114418;755.3;0.2839038;False;24.05.2024 13:59:29:960;1716551969960;;
331;203;0.1293094;0.1413648;0.1318848;0.04865005;751.5;0.2880827;False;24.05.2024 13:59:29:980;1716551969980;;
331;194;0.1296433;0.1348937;0.1374052;0.04689385;748.2;0.2888968;False;24.05.2024 13:59:29:996;1716551969996;;
333;184;0.1301482;0.1279776;0.1439276;0.0452842;740.4;0.2893499;False;24.05.2024 13:59:30:15;1716551970015;;
334;177;0.130506;0.1232394;0.1439309;0.04532037;733.4;0.2898758;False;24.05.2024 13:59:30:31;1716551970031;;
334;171;0.1308245;0.1191494;0.1439324;0.04533669;727.1;0.2901122;False;24.05.2024 13:59:30:46;1716551970046;;
335;165;0.1309937;0.115111;0.134934;0.04763034;722.6;0.2907245;False;24.05.2024 13:59:30:65;1716551970065;;
336;163;0.1312734;0.1132023;0.1440906;0.0626535;720.7;0.2861482;False;24.05.2024 13:59:30:85;1716551970085;;
336;162;0.1314437;0.1129421;0.1481671;0.08559322;718.9;0.2867241;False;24.05.2024 13:59:30:100;1716551970100;;
335;158;0.1312031;0.1102383;0.1263951;0.05075395;717.0;0.2875848;False;24.05.2024 13:59:30:119;1716551970119;;
334;156;0.1307559;0.1085264;0.1206401;0.0530816;715.2;0.2880695;False;24.05.2024 13:59:30:135;1716551970135;;
334;153;0.1306489;0.1064319;0.1277459;0.05012146;714.2;0.2891028;False;24.05.2024 13:59:30:154;1716551970154;;
334;151;0.1305704;0.1048917;0.1277503;0.05011966;713.3;0.2893635;False;24.05.2024 13:59:30:169;1716551970169;;
333;148;0.1303903;0.1033528;0.1252163;0.05124898;712.1;0.2886212;False;24.05.2024 13:59:30:189;1716551970189;;
333;147;0.1303631;0.1021751;0.1289743;0.04964847;711.0;0.2888959;False;24.05.2024 13:59:30:205;1716551970205;;
332;145;0.1297156;0.1011839;0.1157195;0.05434104;709.4;0.2957359;False;24.05.2024 13:59:30:225;1716551970225;;
331;144;0.1296484;0.1002734;0.1260418;0.05072645;708.0;0.2961351;False;24.05.2024 13:59:30:240;1716551970240;;
332;142;0.1298426;0.09883989;0.1448252;0.04458905;704.9;0.2850711;False;24.05.2024 13:59:30:259;1716551970259;;
363;136;0.141985;0.09503648;0.2226086;0.01864543;703.8;0.2905864;False;24.05.2024 13:59:30:279;1716551970279;;
376;134;0.1470595;0.09370656;0.2078767;0.03408224;702.7;0.2909893;False;24.05.2024 13:59:30:295;1716551970295;;
393;131;0.1535836;0.09156691;0.2132033;0.02749864;703.2;0.2894387;False;24.05.2024 13:59:30:315;1716551970315;;
404;129;0.1579041;0.09007695;0.213258;0.02749251;703.6;0.2897027;False;24.05.2024 13:59:30:330;1716551970330;;
433;127;0.1693086;0.08835376;0.2484512;0.02553346;704.2;0.2890078;False;24.05.2024 13:59:30:350;1716551970350;;
452;125;0.1767399;0.08714169;0.2485932;0.02551756;704.7;0.2896824;False;24.05.2024 13:59:30:365;1716551970365;;
511;122;0.1999449;0.08479802;0.3051889;0.01488954;708.2;0.2863407;False;24.05.2024 13:59:30:384;1716551970384;;
514;120;0.2008246;0.08337675;0.2219605;0.0184994;711.4;0.2868249;False;24.05.2024 13:59:30:400;1716551970400;;
545;117;0.212987;0.08131792;0.2885755;0.01223038;715.2;0.2815434;False;24.05.2024 13:59:30:419;1716551970419;;
563;118;0.2200455;0.08215207;0.2854606;0.1000491;718.6;0.2824441;False;24.05.2024 13:59:30:434;1716551970434;;
528;117;0.2064923;0.08191534;0.1228308;0.05214289;724.0;0.2717759;False;24.05.2024 13:59:30:454;1716551970454;;
504;117;0.1971698;0.08172559;0.1195004;0.05342965;728.9;0.2723445;False;24.05.2024 13:59:30:469;1716551970469;;
487;117;0.1903642;0.08163605;0.1320428;0.04848097;733.1;0.2726657;False;24.05.2024 13:59:30:491;1716551970491;;
478;117;0.1871043;0.08162092;0.1406302;0.04589132;737.0;0.273616;False;24.05.2024 13:59:30:507;1716551970507;;
464;117;0.1816185;0.08148381;0.1266754;0.05064807;739.2;0.2718853;False;24.05.2024 13:59:30:526;1716551970526;;
454;117;0.1775733;0.08137479;0.1266833;0.05064498;741.3;0.2722845;False;24.05.2024 13:59:30:543;1716551970543;;
453;116;0.1769751;0.08111465;0.1557705;0.04039943;743.1;0.2747442;False;24.05.2024 13:59:30:561;1716551970561;;
449;116;0.1755058;0.08104656;0.1438463;0.0445921;745.3;0.2706069;False;24.05.2024 13:59:30:580;1716551970580;;
445;117;0.1742078;0.08139442;0.1410927;0.09090341;747.3;0.2713478;False;24.05.2024 13:59:30:596;1716551970596;;
455;114;0.1778884;0.07959893;0.2180919;0.01975145;749.0;0.2671597;False;24.05.2024 13:59:30:616;1716551970616;;
475;112;0.1856386;0.07835028;0.251857;0.02058877;750.5;0.2677585;False;24.05.2024 13:59:30:631;1716551970631;;
477;113;0.1866237;0.07896771;0.2015634;0.08782402;752.0;0.2711674;False;24.05.2024 13:59:30:666;1716551970666;;
534;110;0.2087113;0.07679331;0.3075332;0.01651766;754.6;0.2725807;False;24.05.2024 13:59:30:686;1716551970686;;
536;115;0.2096766;0.08003898;0.230419;0.1309124;757.0;0.2759693;False;24.05.2024 13:59:30:700;1716551970700;;
533;113;0.2084467;0.07901585;0.1776031;0.03350803;758.0;0.2824126;False;24.05.2024 13:59:30:720;1716551970720;;
518;113;0.2026838;0.07877621;0.1426853;0.04568774;757.0;0.2783695;False;24.05.2024 13:59:30:740;1716551970740;;
506;113;0.1978725;0.0785595;0.1426844;0.04568271;756.1;0.2782499;False;24.05.2024 13:59:30:760;1716551970760;;
498;112;0.1945804;0.07840378;0.1426938;0.04573159;755.3;0.2794149;False;24.05.2024 13:59:30:777;1716551970777;;
496;112;0.1939559;0.07821938;0.1679906;0.06600363;754.4;0.2816564;False;24.05.2024 13:59:30:796;1716551970796;;
488;115;0.1909827;0.08020142;0.1386636;0.1189123;753.5;0.2822984;False;24.05.2024 13:59:30:811;1716551970811;;
497;113;0.1945181;0.07886323;0.231648;0.03005202;753.7;0.2824558;False;24.05.2024 13:59:30:830;1716551970830;;
497;125;0.1943299;0.08746653;0.1759072;0.1726169;753.8;0.2830344;False;24.05.2024 13:59:30:846;1716551970846;;
498;125;0.194675;0.08737187;0.2036813;0.0726785;753.3;0.2835169;False;24.05.2024 13:59:30:866;1716551970866;;
507;129;0.1980496;0.08995515;0.2357501;0.1311094;754.1;0.2823383;False;24.05.2024 13:59:30:885;1716551970885;;
513;132;0.2003954;0.09176675;0.2359512;0.1310977;754.9;0.2832696;False;24.05.2024 13:59:30:901;1716551970901;;
499;132;0.1950967;0.09176327;0.1403796;0.0914925;755.5;0.2820353;False;24.05.2024 13:59:30:920;1716551970920;;
490;132;0.1916851;0.09176323;0.1396922;0.09175818;756.1;0.2824766;False;24.05.2024 13:59:30:936;1716551970936;;
477;134;0.1863731;0.09344671;0.1298516;0.1292715;757.9;0.2876672;False;24.05.2024 13:59:30:955;1716551970955;;
469;134;0.1833573;0.09341604;0.1343057;0.08293822;759.4;0.2881657;False;24.05.2024 13:59:30:971;1716551970971;;
462;134;0.1805943;0.09330095;0.1374469;0.07842549;760.8;0.2847921;False;24.05.2024 13:59:30:989;1716551970989;;
457;133;0.1787188;0.09302643;0.1365768;0.06966461;762.0;0.2857236;False;24.05.2024 13:59:31:4;1716551971004;;
453;131;0.1773309;0.09138554;0.1427903;0.04526639;762.9;0.2797344;False;24.05.2024 13:59:31:21;1716551971021;;
450;130;0.1759536;0.09031595;0.1377899;0.0470819;763.7;0.2803425;False;24.05.2024 13:59:31:36;1716551971036;;
440;128;0.1721228;0.08949655;0.1190203;0.05320205;762.8;0.2792367;False;24.05.2024 13:59:31:54;1716551971054;;
433;128;0.1694471;0.08890305;0.1190305;0.05319805;762.1;0.2797799;False;24.05.2024 13:59:31:69;1716551971069;;
431;126;0.1685857;0.08789115;0.1381373;0.04699187;761.6;0.2753874;False;24.05.2024 13:59:31:87;1716551971087;;
429;125;0.1679607;0.08715439;0.1381426;0.04698996;761.1;0.275787;False;24.05.2024 13:59:31:102;1716551971102;;
439;122;0.1716442;0.08503464;0.2096738;0.02861999;762.0;0.2739116;False;24.05.2024 13:59:31:121;1716551971121;;
445;120;0.1741515;0.08353726;0.2097782;0.02860871;762.8;0.2743627;False;24.05.2024 13:59:31:135;1716551971135;;
451;118;0.1762058;0.08227123;0.2098841;0.02859722;763.5;0.2748182;False;24.05.2024 13:59:31:149;1716551971149;;
451;116;0.1762778;0.08095568;0.1792795;0.03221162;767.4;0.2702779;False;24.05.2024 13:59:31:169;1716551971169;;
467;112;0.1827434;0.07785715;0.2306058;0.01491277;771.8;0.2673949;False;24.05.2024 13:59:31:193;1716551971193;;
479;108;0.1874064;0.07548496;0.230786;0.01485043;775.8;0.2680827;False;24.05.2024 13:59:31:215;1716551971215;;
527;109;0.206023;0.07587298;0.2978247;0.0857041;778.4;0.2690936;False;24.05.2024 13:59:31:235;1716551971235;;
522;108;0.2040211;0.07538499;0.1654932;0.03733952;782.6;0.26908;False;24.05.2024 13:59:31:255;1716551971255;;
518;108;0.2026753;0.07504382;0.1656097;0.03729925;786.5;0.2695161;False;24.05.2024 13:59:31:269;1716551971269;;
931;106;0.3640219;0.07372028;0.4967714;0.03332724;791.5;0.2679371;False;24.05.2024 13:59:31:322;1716551971322;;
919;100;0.3590357;0.07002536;0.2970132;0.004683524;795.1;0.2680079;False;24.05.2024 13:59:31:350;1716551971350;;
909;99;0.3553015;0.06919269;0.2528511;0.02287133;799.7;0.273568;False;24.05.2024 13:59:31:375;1716551971375;;
904;98;0.3533292;0.06873819;0.2566271;0.02569022;803.5;0.2698589;False;24.05.2024 13:59:31:394;1716551971394;;
899;98;0.3514778;0.06849521;0.2559845;0.02897208;806.4;0.2717073;False;24.05.2024 13:59:31:415;1716551971415;;
869;99;0.339706;0.06900126;0.2023635;0.08268908;809.0;0.2724372;False;24.05.2024 13:59:31:429;1716551971429;;
880;103;0.3439144;0.0717389;0.366533;0.1103343;810.3;0.2730384;False;24.05.2024 13:59:31:448;1716551971448;;
879;105;0.3434968;0.07302786;0.2681149;0.1011875;811.4;0.273352;False;24.05.2024 13:59:31:464;1716551971464;;
876;104;0.342313;0.07259461;0.2627545;0.03817359;814.0;0.2695106;False;24.05.2024 13:59:31:483;1716551971483;;
872;106;0.3409915;0.07372291;0.2593568;0.1009552;816.4;0.2699631;False;24.05.2024 13:59:31:499;1716551971499;;
867;103;0.3389137;0.07213151;0.3093897;0.02233502;816.6;0.2754127;False;24.05.2024 13:59:31:519;1716551971519;;
831;105;0.3249072;0.07331491;0.1981078;0.1017011;816.9;0.2765532;False;24.05.2024 13:59:31:534;1716551971534;;
802;107;0.3133409;0.07434986;0.1980508;0.1017018;817.1;0.2763016;False;24.05.2024 13:59:31:550;1716551971550;;
776;108;0.3034029;0.07543044;0.2036848;0.1016363;815.9;0.2773472;False;24.05.2024 13:59:31:570;1716551971570;;
780;109;0.3049448;0.0763356;0.3174658;0.09953602;814.4;0.2771698;False;24.05.2024 13:59:31:592;1716551971592;;
783;110;0.3059657;0.07696457;0.3175747;0.09956041;813.1;0.2776594;False;24.05.2024 13:59:31:609;1716551971609;;
782;110;0.3057068;0.07662842;0.2718389;0.05594343;812.0;0.2735305;False;24.05.2024 13:59:31:629;1716551971629;;
782;109;0.3055088;0.07638112;0.2719748;0.0559443;811.1;0.2741159;False;24.05.2024 13:59:31:646;1716551971646;;
780;110;0.3049447;0.07656454;0.2871837;0.08690899;812.3;0.2796197;False;24.05.2024 13:59:31:665;1716551971665;;
749;110;0.2928382;0.07652811;0.1987969;0.06682879;809.3;0.2803045;False;24.05.2024 13:59:31:685;1716551971685;;
729;110;0.2848509;0.07650196;0.1988733;0.06684628;806.5;0.2806679;False;24.05.2024 13:59:31:701;1716551971701;;
670;111;0.2619069;0.07732359;0.1448651;0.1026102;803.3;0.2818905;False;24.05.2024 13:59:31:720;1716551971720;;
634;112;0.2478111;0.07788638;0.1450079;0.1026083;800.4;0.2825143;False;24.05.2024 13:59:31:735;1716551971735;;
699;109;0.2733903;0.07636579;0.3578461;0.04318069;804.8;0.2641229;False;24.05.2024 13:59:31:764;1716551971764;;
1029;109;0.4021118;0.07586607;0.6105881;0.0506237;793.5;0.2538953;False;24.05.2024 13:59:31:783;1716551971783;;
1295;109;0.5062234;0.07571953;0.6940741;0.05805654;783.3;0.2567486;False;24.05.2024 13:59:31:798;1716551971798;;
1440;108;0.5626577;0.07552408;0.6590165;0.05713286;777.9;0.2590674;False;24.05.2024 13:59:31:818;1716551971818;;
1525;108;0.5960349;0.07538845;0.6722062;0.05728876;773.1;0.259418;False;24.05.2024 13:59:31:834;1716551971834;;
1585;108;0.6191789;0.07521881;0.6681558;0.05643571;765.3;0.2689804;False;24.05.2024 13:59:31:853;1716551971853;;
1632;108;0.6375343;0.07515424;0.6858146;0.05968099;758.2;0.2694652;False;24.05.2024 13:59:31:868;1716551971868;;
1637;108;0.6394969;0.07504145;0.6451879;0.0576796;755.6;0.2607915;False;24.05.2024 13:59:31:886;1716551971886;;
1640;107;0.6406546;0.07495877;0.6452199;0.05767915;753.3;0.2611228;False;24.05.2024 13:59:31:902;1716551971902;;
1648;107;0.6438436;0.07494995;0.6575911;0.06403092;751.1;0.2615101;False;24.05.2024 13:59:31:916;1716551971916;;
1651;107;0.6451833;0.07454228;0.6502007;0.04767454;749.3;0.2550335;False;24.05.2024 13:59:31:936;1716551971936;;
1661;107;0.6489426;0.07438981;0.6633514;0.05393716;747.8;0.2668289;False;24.05.2024 13:59:31:955;1716551971955;;
1674;107;0.654266;0.07436603;0.6795762;0.05883498;746.4;0.2678282;False;24.05.2024 13:59:31:970;1716551971970;;
1676;106;0.6549484;0.07415343;0.6583761;0.05104907;746.1;0.2619674;False;24.05.2024 13:59:31:988;1716551971988;;
