X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
686;173;0.2681308;0.1204882;0.1878171;0.0541428;737.3;0.2802923;False;24.05.2024 14:05:36:707;1716552336707;;
661;169;0.2584328;0.1176011;0.1878455;0.05413675;732.8;0.2805258;False;24.05.2024 14:05:36:729;1716552336729;;
654;158;0.2558221;0.1104043;0.2160984;0.02014044;730.5;0.2775721;False;24.05.2024 14:05:36:753;1716552336753;;
647;150;0.2530293;0.1047089;0.211978;0.02246952;729.6;0.2759702;False;24.05.2024 14:05:36:777;1716552336777;;
636;146;0.2486994;0.1014546;0.1948006;0.02858749;728.7;0.276565;False;24.05.2024 14:05:36:797;1716552336797;;
614;142;0.2401922;0.09897687;0.1733115;0.03498781;727.3;0.2795963;False;24.05.2024 14:05:36:819;1716552336819;;
576;141;0.2253682;0.09821935;0.1327081;0.04824654;726.1;0.2800304;False;24.05.2024 14:05:36:838;1716552336838;;
541;140;0.2116645;0.09744471;0.1330449;0.04881998;725.2;0.2801651;False;24.05.2024 14:05:36:862;1716552336862;;
517;139;0.202264;0.09669463;0.1359707;0.04733479;722.7;0.271513;False;24.05.2024 14:05:36:885;1716552336885;;
505;138;0.1974986;0.09591449;0.1462338;0.04425079;720.4;0.2719363;False;24.05.2024 14:05:36:905;1716552336905;;
573;134;0.2239417;0.09315097;0.3242534;0.02248753;723.6;0.2585302;False;24.05.2024 14:05:36:927;1716552336927;;
579;134;0.2263066;0.09356538;0.2512069;0.100576;728.1;0.2512169;False;24.05.2024 14:05:36:953;1716552336953;;
583;135;0.2280708;0.09388287;0.2512165;0.100576;732.1;0.251297;False;24.05.2024 14:05:36:975;1716552336975;;
637;134;0.2490192;0.09372479;0.3329756;0.0609525;737.1;0.2523964;False;24.05.2024 14:05:37:0;1716552337000;;
769;134;0.3006209;0.0935389;0.4226034;0.08715367;741.5;0.2521014;False;24.05.2024 14:05:37:27;1716552337027;;
887;126;0.3466882;0.08806688;0.4556593;0.01002386;745.0;0.2670029;False;24.05.2024 14:05:37:52;1716552337052;;
953;121;0.3724521;0.08425834;0.455721;0.01002759;748.2;0.2672763;False;24.05.2024 14:05:37:72;1716552337072;;
960;119;0.3751448;0.08288392;0.3908374;0.03092707;752.5;0.2696449;False;24.05.2024 14:05:37:95;1716552337095;;
978;122;0.3822823;0.08482064;0.4156266;0.1112446;755.7;0.2741389;False;24.05.2024 14:05:37:119;1716552337119;;
976;121;0.3815746;0.08456086;0.3733151;0.05214231;758.2;0.2761619;False;24.05.2024 14:05:37:142;1716552337142;;
1004;124;0.392509;0.08620898;0.4489017;0.1159501;760.4;0.2768081;False;24.05.2024 14:05:37:160;1716552337160;;
1009;123;0.3944709;0.08608052;0.4101339;0.07328419;761.6;0.2727722;False;24.05.2024 14:05:37:183;1716552337183;;
1009;123;0.3942423;0.08598287;0.3905822;0.0783605;762.6;0.2732542;False;24.05.2024 14:05:37:203;1716552337203;;
1025;121;0.400734;0.08414964;0.4402111;0.034601;764.4;0.2752835;False;24.05.2024 14:05:37:225;1716552337225;;
1040;121;0.4065976;0.08403992;0.4479419;0.07118733;765.9;0.2758677;False;24.05.2024 14:05:37:246;1716552337246;;
1043;120;0.4075988;0.08401712;0.4195059;0.08298088;765.3;0.272799;False;24.05.2024 14:05:37:268;1716552337268;;
1142;121;0.4462942;0.08437007;0.5538872;0.09475984;766.8;0.2802397;False;24.05.2024 14:05:37:292;1716552337292;;
1281;122;0.5005085;0.08472854;0.6199382;0.09616157;767.4;0.2745653;False;24.05.2024 14:05:37:317;1716552337317;;
1410;122;0.5511386;0.08472653;0.6704468;0.08454929;768.0;0.2750601;False;24.05.2024 14:05:37:337;1716552337337;;
1533;122;0.5991353;0.08478286;0.6961541;0.08826207;765.7;0.2677075;False;24.05.2024 14:05:37:361;1716552337361;;
1581;122;0.6175941;0.08511031;0.6671942;0.09788624;766.2;0.2671907;False;24.05.2024 14:05:37:385;1716552337385;;
1608;124;0.6282533;0.08658025;0.6677834;0.1216301;766.6;0.2676815;False;24.05.2024 14:05:37:404;1716552337404;;
1650;124;0.6447198;0.08660859;0.6942321;0.09035295;768.2;0.2721876;False;24.05.2024 14:05:37:427;1716552337427;;
1654;129;0.6462014;0.08983413;0.653313;0.1402097;768.9;0.2668441;False;24.05.2024 14:05:37:451;1716552337451;;
1656;132;0.6471485;0.09208032;0.6533557;0.1400993;769.4;0.2674115;False;24.05.2024 14:05:37:469;1716552337469;;
1659;132;0.6481143;0.09213863;0.6542447;0.102092;771.9;0.2671395;False;24.05.2024 14:05:37:492;1716552337492;;
1663;132;0.6497495;0.09215736;0.6597942;0.09952546;775.2;0.2694026;False;24.05.2024 14:05:37:516;1716552337516;;
1669;132;0.6521541;0.09216524;0.667666;0.09632812;777.3;0.2733;False;24.05.2024 14:05:37:539;1716552337539;;
1674;132;0.6539718;0.09217285;0.6688439;0.09565878;779.1;0.2742487;False;24.05.2024 14:05:37:561;1716552337561;;
1677;132;0.655311;0.09217815;0.6676987;0.09631308;780.8;0.2737414;False;24.05.2024 14:05:37:582;1716552337582;;
1680;132;0.6565008;0.0921801;0.6668348;0.09741111;781.7;0.2777384;False;24.05.2024 14:05:37:608;1716552337608;;
1680;133;0.6564729;0.0925258;0.6252783;0.111761;782.3;0.2755345;False;24.05.2024 14:05:37:634;1716552337634;;
1563;127;0.6108661;0.08830897;0.4687874;0.03317767;783.1;0.2780698;False;24.05.2024 14:05:37:657;1716552337657;;
1493;122;0.5833837;0.08532348;0.4689126;0.03318555;783.8;0.2786572;False;24.05.2024 14:05:37:677;1716552337677;;
1448;117;0.5656328;0.08173685;0.4875163;0.02948502;782.4;0.2884004;False;24.05.2024 14:05:37:702;1716552337702;;
1360;111;0.5313388;0.07773393;0.4264627;0.02033216;783.2;0.2879114;False;24.05.2024 14:05:37:727;1716552337727;;
1312;108;0.5126025;0.07524952;0.4376075;0.02650976;785.2;0.2834216;False;24.05.2024 14:05:37:752;1716552337752;;
1281;105;0.5007221;0.07344311;0.4376914;0.02651546;786.9;0.283805;False;24.05.2024 14:05:37:772;1716552337772;;
1254;103;0.4902149;0.07193132;0.4355167;0.02911489;790.4;0.2880249;False;24.05.2024 14:05:37:796;1716552337796;;
1249;101;0.4879375;0.07059824;0.4664296;0.02877634;794.2;0.2889124;False;24.05.2024 14:05:37:819;1716552337819;;
1191;99;0.4652805;0.06938025;0.3814009;0.02749735;797.1;0.2795417;False;24.05.2024 14:05:37:844;1716552337844;;
1173;98;0.458312;0.06844369;0.4108817;0.02660733;799.7;0.2801206;False;24.05.2024 14:05:37:863;1716552337863;;
1142;97;0.4461111;0.06797554;0.3860489;0.03446678;801.4;0.2826712;False;24.05.2024 14:05:37:887;1716552337887;;
1142;96;0.4461435;0.06727491;0.4468018;0.0287378;802.7;0.2808022;False;24.05.2024 14:05:37:909;1716552337909;;
1141;96;0.4457907;0.06698276;0.4392831;0.03437001;803.9;0.2813423;False;24.05.2024 14:05:37:931;1716552337931;;
1140;96;0.4455044;0.06673606;0.4392865;0.03437026;804.9;0.2813614;False;24.05.2024 14:05:37:951;1716552337951;;
1140;103;0.445416;0.0721171;0.4433746;0.1228759;807.5;0.279357;False;24.05.2024 14:05:37:977;1716552337977;;
1140;110;0.4454987;0.07663242;0.4491127;0.1262398;809.3;0.2767126;False;24.05.2024 14:05:38:2;1716552338002;;
1136;114;0.4438203;0.07964447;0.421666;0.1226007;810.3;0.2726993;False;24.05.2024 14:05:38:26;1716552338026;;
1136;118;0.4438242;0.08227623;0.4440522;0.1270633;811.3;0.2733669;False;24.05.2024 14:05:38:46;1716552338046;;
1102;119;0.4307337;0.08330584;0.3620895;0.1096807;812.5;0.2709872;False;24.05.2024 14:05:38:70;1716552338070;;
1083;121;0.4232365;0.08423336;0.3708277;0.1110641;813.4;0.2727782;False;24.05.2024 14:05:38:93;1716552338093;;
1075;122;0.4201213;0.08528265;0.3870141;0.1148472;814.7;0.2667054;False;24.05.2024 14:05:38:117;1716552338117;;
1053;123;0.4113538;0.08564033;0.3487147;0.1060211;815.9;0.2673767;False;24.05.2024 14:05:38:138;1716552338138;;
1043;124;0.4075357;0.0862266;0.3691368;0.1110302;816.6;0.2731434;False;24.05.2024 14:05:38:162;1716552338162;;
998;124;0.3901607;0.08632923;0.3074879;0.09995259;815.5;0.2819142;False;24.05.2024 14:05:38:185;1716552338185;;
969;124;0.3787245;0.08640745;0.3075436;0.09995192;814.5;0.2823095;False;24.05.2024 14:05:38:204;1716552338204;;
966;124;0.3775498;0.08676119;0.3580712;0.1088652;816.0;0.2765986;False;24.05.2024 14:05:38:227;1716552338227;;
966;125;0.3775375;0.08721144;0.3766928;0.1126678;816.1;0.2838264;False;24.05.2024 14:05:38:249;1716552338249;;
966;126;0.3775291;0.08755632;0.3767737;0.112686;816.3;0.2844017;False;24.05.2024 14:05:38:268;1716552338268;;
1005;123;0.3926245;0.08563712;0.4750745;0.05075284;814.3;0.2795686;False;24.05.2024 14:05:38:290;1716552338290;;
1013;122;0.395948;0.08527935;0.4358858;0.07125122;809.8;0.2787998;False;24.05.2024 14:05:38:312;1716552338312;;
1003;119;0.3919453;0.0829118;0.3469482;0.03729305;805.8;0.2793547;False;24.05.2024 14:05:38:332;1716552338332;;
994;116;0.3885325;0.08082706;0.3469492;0.03729321;802.1;0.2793607;False;24.05.2024 14:05:38:351;1716552338351;;
980;117;0.3831766;0.08136011;0.333589;0.1026985;796.8;0.2854557;False;24.05.2024 14:05:38:374;1716552338374;;
989;117;0.3866779;0.08142018;0.4180175;0.08808413;792.0;0.2839777;False;24.05.2024 14:05:38:411;1716552338411;;
945;117;0.369358;0.08178496;0.287229;0.1005095;791.1;0.2730815;False;24.05.2024 14:05:38:435;1716552338435;;
915;118;0.3574489;0.08208997;0.2906691;0.1002225;789.1;0.2825653;False;24.05.2024 14:05:38:458;1716552338458;;
883;118;0.3450221;0.0824728;0.2906118;0.1002232;787.3;0.2822396;False;24.05.2024 14:05:38:496;1716552338496;;
866;119;0.3385478;0.08268291;0.2874109;0.100564;781.8;0.2818564;False;24.05.2024 14:05:38:519;1716552338519;;
854;119;0.3337612;0.0828437;0.2862796;0.1004943;776.8;0.2853902;False;24.05.2024 14:05:38:538;1716552338538;;
713;119;0.2788154;0.08289504;0.1391771;0.09595658;772.2;0.2957866;False;24.05.2024 14:05:38:561;1716552338561;;
638;165;0.249345;0.1152305;0.1564418;0.2721972;764.4;0.2869191;False;24.05.2024 14:05:38:584;1716552338584;;
592;196;0.2315961;0.1361571;0.1566127;0.2721548;757.5;0.2877208;False;24.05.2024 14:05:38:604;1716552338604;;
542;193;0.211876;0.1344121;0.1409532;0.09462564;753.0;0.2875365;False;24.05.2024 14:05:38:627;1716552338627;;
505;192;0.197608;0.1334993;0.1397758;0.1025111;750.8;0.2903332;False;24.05.2024 14:05:38:650;1716552338650;;
482;191;0.1884553;0.1328204;0.1397791;0.1025472;748.8;0.2911574;False;24.05.2024 14:05:38:670;1716552338670;;
461;190;0.1803555;0.1319966;0.1396475;0.1005057;746.0;0.2903731;False;24.05.2024 14:05:38:694;1716552338694;;
446;190;0.1742643;0.1319658;0.1339023;0.1225518;743.6;0.2916501;False;24.05.2024 14:05:38:714;1716552338714;;
427;194;0.1671743;0.1351213;0.126718;0.1799573;741.4;0.2922494;False;24.05.2024 14:05:38:737;1716552338737;;
406;223;0.1586635;0.1554566;0.1130935;0.272173;736.6;0.2904107;False;24.05.2024 14:05:38:762;1716552338762;;
393;239;0.1538;0.1665163;0.1157842;0.2629634;732.2;0.2912334;False;24.05.2024 14:05:38:782;1716552338782;;
387;240;0.1515234;0.1672004;0.1297431;0.1879287;730.8;0.2971729;False;24.05.2024 14:05:38:805;1716552338805;;
403;240;0.1577992;0.1673132;0.2211422;0.1750747;729.0;0.2978945;False;24.05.2024 14:05:38:828;1716552338828;;
403;240;0.1575371;0.1672125;0.1529073;0.156524;728.0;0.2990369;False;24.05.2024 14:05:38:852;1716552338852;;
402;240;0.1573675;0.1671398;0.1531397;0.1564607;727.0;0.3002421;False;24.05.2024 14:05:38:870;1716552338870;;
473;244;0.1849988;0.1701224;0.2971508;0.2179316;728.4;0.2881469;False;24.05.2024 14:05:38:893;1716552338893;;
471;260;0.184159;0.1809824;0.1665466;0.2725908;729.1;0.2842329;False;24.05.2024 14:05:38:916;1716552338916;;
471;261;0.1841261;0.1813327;0.1809421;0.2009708;729.8;0.2848236;False;24.05.2024 14:05:38:935;1716552338935;;
471;261;0.1840001;0.1818934;0.1773517;0.2049457;731.6;0.2825285;False;24.05.2024 14:05:38:959;1716552338959;;
473;261;0.185097;0.1816506;0.2073766;0.170263;732.2;0.2780581;False;24.05.2024 14:05:38:984;1716552338984;;
478;260;0.1869875;0.1812345;0.2200838;0.162735;732.7;0.2786785;False;24.05.2024 14:05:39:5;1716552339005;;
486;260;0.1899756;0.18124;0.2293678;0.1841359;733.2;0.2806847;False;24.05.2024 14:05:39:27;1716552339027;;
488;264;0.1908845;0.1834458;0.2150013;0.2272129;733.7;0.2706582;False;24.05.2024 14:05:39:50;1716552339050;;
488;275;0.1908884;0.1910975;0.1911828;0.2775711;734.3;0.2711176;False;24.05.2024 14:05:39:70;1716552339070;;
492;275;0.1924732;0.1911727;0.2234544;0.2034486;735.9;0.2746592;False;24.05.2024 14:05:39:92;1716552339092;;
492;275;0.1924753;0.1913274;0.2010923;0.2082193;737.4;0.2751116;False;24.05.2024 14:05:39:111;1716552339111;;
492;287;0.1925047;0.199918;0.2023344;0.2837698;737.6;0.2745027;False;24.05.2024 14:05:39:136;1716552339136;;
488;297;0.1909918;0.2064921;0.1685341;0.2841144;737.7;0.2728401;False;24.05.2024 14:05:39:159;1716552339159;;
486;303;0.1899497;0.2109833;0.1685855;0.2841035;737.9;0.2733726;False;24.05.2024 14:05:39:177;1716552339177;;
486;296;0.1900633;0.2056011;0.1997175;0.146986;735.7;0.2797892;False;24.05.2024 14:05:39:201;1716552339201;;
482;253;0.188628;0.1762152;0.1655053;0.03837202;733.3;0.2794351;False;24.05.2024 14:05:39:225;1716552339225;;
469;253;0.1833626;0.1762082;0.1317158;0.1758013;731.1;0.279915;False;24.05.2024 14:05:39:244;1716552339244;;
465;260;0.1816725;0.1807793;0.1554211;0.2470704;729.4;0.2772585;False;24.05.2024 14:05:39:269;1716552339269;;
448;273;0.1751641;0.190043;0.1213966;0.2844438;728.4;0.2708536;False;24.05.2024 14:05:39:293;1716552339293;;
449;278;0.1756402;0.1932531;0.191115;0.2602159;727.5;0.2714169;False;24.05.2024 14:05:39:312;1716552339312;;
457;263;0.1788004;0.1830576;0.2163028;0.1034714;726.2;0.2682937;False;24.05.2024 14:05:39:334;1716552339334;;
457;358;0.1788332;0.2486332;0.1834963;0.4637082;723.0;0.2657383;False;24.05.2024 14:05:39:357;1716552339357;;
455;416;0.1777931;0.2893651;0.1567538;0.4511847;718.4;0.2665208;False;24.05.2024 14:05:39:382;1716552339382;;
455;461;0.177793;0.3206752;0.1773957;0.470066;714.3;0.266889;False;24.05.2024 14:05:39:402;1716552339402;;
458;473;0.1791882;0.3285578;0.2044563;0.3926556;711.7;0.2684163;False;24.05.2024 14:05:39:425;1716552339425;;
461;481;0.1802121;0.3340684;0.2044545;0.392658;709.3;0.2685627;False;24.05.2024 14:05:39:445;1716552339445;;
460;499;0.1800342;0.3468681;0.1723396;0.4352946;708.2;0.2642843;False;24.05.2024 14:05:39:467;1716552339467;;
455;511;0.1778937;0.3552354;0.145404;0.4327776;707.1;0.2644553;False;24.05.2024 14:05:39:487;1716552339487;;
463;509;0.1808973;0.3540604;0.2171281;0.3134885;707.6;0.2699807;False;24.05.2024 14:05:39:512;1716552339512;;
461;509;0.1804237;0.3540064;0.1667461;0.3324933;708.0;0.2639806;False;24.05.2024 14:05:39:536;1716552339536;;
461;508;0.1802335;0.3534701;0.1710272;0.3203196;708.1;0.2639571;False;24.05.2024 14:05:39:559;1716552339559;;
443;509;0.1733864;0.3537212;0.113542;0.3623434;708.2;0.26421;False;24.05.2024 14:05:39:578;1716552339578;;
433;514;0.1692482;0.3575012;0.1257735;0.4051362;708.4;0.2648011;False;24.05.2024 14:05:39:601;1716552339601;;
429;514;0.1677284;0.3573265;0.1396339;0.3369074;709.4;0.2634012;False;24.05.2024 14:05:39:623;1716552339623;;
422;514;0.165116;0.3573675;0.1258762;0.3598609;710.2;0.2637039;False;24.05.2024 14:05:39:643;1716552339643;;
415;514;0.1621271;0.3571517;0.1220386;0.3362449;709.4;0.2609609;False;24.05.2024 14:05:39:666;1716552339666;;
415;514;0.1621251;0.3571415;0.1547026;0.3564297;709.2;0.2613964;False;24.05.2024 14:05:39:688;1716552339688;;
415;514;0.1621231;0.357134;0.1547318;0.3564221;709.1;0.261619;False;24.05.2024 14:05:39:708;1716552339708;;
419;513;0.1638533;0.3564564;0.1888779;0.3268426;710.2;0.2699404;False;24.05.2024 14:05:39:731;1716552339731;;
406;512;0.1589732;0.3556575;0.1104569;0.3233103;711.1;0.2683923;False;24.05.2024 14:05:39:754;1716552339754;;
408;509;0.1595355;0.3539656;0.1744664;0.3056763;711.8;0.2687905;False;24.05.2024 14:05:39:773;1716552339773;;
416;472;0.1626794;0.3278027;0.198201;0.1820471;712.4;0.2699958;False;24.05.2024 14:05:39:796;1716552339796;;
449;454;0.1757309;0.3159392;0.2552652;0.2066332;712.9;0.2705588;False;24.05.2024 14:05:39:816;1716552339816;;
469;444;0.1833462;0.3090059;0.2389202;0.2291911;716.6;0.273062;False;24.05.2024 14:05:39:839;1716552339839;;
480;419;0.1875552;0.2915051;0.2287579;0.1710956;717.2;0.2686139;False;24.05.2024 14:05:39:862;1716552339862;;
487;402;0.1904932;0.279712;0.2288962;0.1710554;717.7;0.2692425;False;24.05.2024 14:05:39:882;1716552339882;;
522;359;0.2042656;0.2498055;0.2781478;0.1005512;718.4;0.270469;False;24.05.2024 14:05:39:906;1716552339906;;
529;327;0.2066769;0.2274103;0.2377236;0.1009231;720.1;0.2799285;False;24.05.2024 14:05:39:930;1716552339930;;
544;306;0.2127923;0.212836;0.2678394;0.1001704;721.6;0.2807088;False;24.05.2024 14:05:39:951;1716552339951;;
615;288;0.2402513;0.2004929;0.3408428;0.1051855;723.1;0.2847953;False;24.05.2024 14:05:39:975;1716552339975;;
746;275;0.2917876;0.1916139;0.4158154;0.1109675;727.3;0.2828727;False;24.05.2024 14:05:40:1;1716552340001;;
826;258;0.3230234;0.1794962;0.4128647;0.08426127;731.1;0.2833542;False;24.05.2024 14:05:40:27;1716552340027;;
875;230;0.3418679;0.1597418;0.416429;0.02704056;734.6;0.2846543;False;24.05.2024 14:05:40:47;1716552340047;;
881;220;0.344506;0.153311;0.3629296;0.08007821;736.3;0.284577;False;24.05.2024 14:05:40:70;1716552340070;;
881;216;0.3444658;0.1506871;0.3030267;0.0997585;737.0;0.2877354;False;24.05.2024 14:05:40:93;1716552340093;;
881;211;0.3443939;0.1471335;0.3435462;0.08834851;737.9;0.2826627;False;24.05.2024 14:05:40:116;1716552340116;;
881;208;0.3443491;0.1446482;0.343627;0.08835883;738.8;0.2830936;False;24.05.2024 14:05:40:135;1716552340135;;
882;207;0.3445335;0.144427;0.3470587;0.1206976;739.7;0.2815959;False;24.05.2024 14:05:40:158;1716552340158;;
882;207;0.3446748;0.1442579;0.3472085;0.1206341;740.5;0.2820917;False;24.05.2024 14:05:40:179;1716552340179;;
884;198;0.3455798;0.1381634;0.3570069;0.06087918;742.8;0.2794831;False;24.05.2024 14:05:40:203;1716552340203;;
858;197;0.3352757;0.1373996;0.2598856;0.1006775;745.6;0.2768532;False;24.05.2024 14:05:40:227;1716552340227;;
827;198;0.3233013;0.1378972;0.2369441;0.1518814;748.1;0.277644;False;24.05.2024 14:05:40:247;1716552340247;;
812;191;0.3173079;0.1332781;0.2587744;0.06360359;748.2;0.2783335;False;24.05.2024 14:05:40:270;1716552340270;;
848;179;0.3312974;0.1246562;0.400997;0.03107527;745.5;0.2828834;False;24.05.2024 14:05:40:293;1716552340293;;
837;190;0.3270149;0.132327;0.2700691;0.2075151;743.0;0.2832989;False;24.05.2024 14:05:40:312;1716552340312;;
851;179;0.3324434;0.1249982;0.3729651;0.04021871;743.1;0.2684192;False;24.05.2024 14:05:40:336;1716552340336;;
856;177;0.3345878;0.1235023;0.3594736;0.07643921;744.6;0.2675532;False;24.05.2024 14:05:40:359;1716552340359;;
858;167;0.3352038;0.1164583;0.348698;0.02359056;746.0;0.2679139;False;24.05.2024 14:05:40:379;1716552340379;;
875;167;0.3418194;0.116487;0.3889337;0.1173973;748.0;0.2625755;False;24.05.2024 14:05:40:404;1716552340404;;
892;167;0.3486183;0.1164806;0.3991866;0.09573433;749.1;0.2608505;False;24.05.2024 14:05:40:428;1716552340428;;
905;167;0.3535658;0.1164748;0.399202;0.09574496;750.1;0.2611466;False;24.05.2024 14:05:40:448;1716552340448;;
937;167;0.3662321;0.1161538;0.4370478;0.08635454;751.2;0.2467921;False;24.05.2024 14:05:40:472;1716552340472;;
964;160;0.3766679;0.111295;0.4417654;0.03618486;754.2;0.2463562;False;24.05.2024 14:05:40:494;1716552340494;;
964;158;0.3766466;0.110146;0.3736341;0.06581533;756.9;0.2426636;False;24.05.2024 14:05:40:519;1716552340519;;
962;150;0.3761573;0.1046493;0.3567482;0.01989897;759.4;0.24286;False;24.05.2024 14:05:40:539;1716552340539;;
962;144;0.3761328;0.1003596;0.3729442;0.0268947;761.2;0.2367675;False;24.05.2024 14:05:40:561;1716552340561;;
962;140;0.3761719;0.09734397;0.3785824;0.02830742;762.7;0.2369842;False;24.05.2024 14:05:40:582;1716552340582;;
966;141;0.377399;0.09845964;0.3985953;0.117147;765.0;0.2417609;False;24.05.2024 14:05:40:605;1716552340605;;
951;141;0.371589;0.09851332;0.3201919;0.1001685;765.9;0.2417911;False;24.05.2024 14:05:40:629;1716552340629;;
941;141;0.3676231;0.09855217;0.3202004;0.1001706;766.8;0.2419482;False;24.05.2024 14:05:40:649;1716552340649;;
910;141;0.3557619;0.09859815;0.2828998;0.1004325;768.0;0.243956;False;24.05.2024 14:05:40:673;1716552340673;;
910;137;0.3557383;0.09518658;0.3501502;0.03540741;770.2;0.2408836;False;24.05.2024 14:05:40:697;1716552340697;;
910;133;0.3557213;0.09278629;0.3501731;0.03540764;772.3;0.241167;False;24.05.2024 14:05:40:719;1716552340719;;
904;133;0.3533694;0.09301507;0.3189658;0.09969314;772.3;0.2455834;False;24.05.2024 14:05:40:742;1716552340742;;
904;134;0.3532366;0.09340937;0.3418548;0.1044679;771.7;0.2451243;False;24.05.2024 14:05:40:766;1716552340766;;
975;137;0.3808846;0.09582958;0.4790501;0.1328938;771.1;0.2433365;False;24.05.2024 14:05:40:790;1716552340790;;
974;138;0.3808421;0.09583771;0.3792278;0.09658922;770.5;0.2437;False;24.05.2024 14:05:40:810;1716552340810;;
1044;141;0.4078371;0.09841407;0.5026013;0.1398261;769.1;0.2505753;False;24.05.2024 14:05:40:833;1716552340833;;
1053;143;0.4115314;0.09945141;0.4420823;0.1265561;768.1;0.2537349;False;24.05.2024 14:05:40:856;1716552340856;;
1060;144;0.4140695;0.1002062;0.4421196;0.1265646;767.1;0.2539827;False;24.05.2024 14:05:40:875;1716552340875;;
1068;145;0.4174995;0.1009068;0.4482555;0.1249399;765.9;0.2472449;False;24.05.2024 14:05:40:901;1716552340901;;
1098;145;0.4290691;0.101259;0.4928313;0.120297;764.7;0.2467082;False;24.05.2024 14:05:40:924;1716552340924;;
1120;146;0.4375382;0.1014094;0.4957187;0.1161918;763.6;0.2472279;False;24.05.2024 14:05:40:943;1716552340943;;
1133;145;0.4427227;0.1011166;0.4825504;0.08863696;762.7;0.2440635;False;24.05.2024 14:05:40:968;1716552340968;;
1133;145;0.4426697;0.1013309;0.4384139;0.1172841;761.9;0.2444738;False;24.05.2024 14:05:40:991;1716552340991;;
1184;147;0.4627098;0.1027397;0.546137;0.1388829;762.2;0.2481885;False;24.05.2024 14:05:41:14;1716552341014;;
1187;149;0.4638827;0.1036785;0.4804521;0.1351198;761.2;0.2586553;False;24.05.2024 14:05:41:38;1716552341038;;
1193;150;0.4661227;0.1046526;0.4922026;0.1380382;762.2;0.2512355;False;24.05.2024 14:05:41:62;1716552341062;;
1205;152;0.4709588;0.1056354;0.5167012;0.1431251;763.1;0.2518612;False;24.05.2024 14:05:41:83;1716552341083;;
1221;153;0.4772575;0.1067872;0.5256583;0.145157;765.4;0.2559222;False;24.05.2024 14:05:41:107;1716552341107;;
1233;155;0.481948;0.1078028;0.5232884;0.1450548;766.5;0.250139;False;24.05.2024 14:05:41:132;1716552341132;;
1206;155;0.4713063;0.1079;0.4044098;0.1191042;768.8;0.2603201;False;24.05.2024 14:05:41:156;1716552341156;;
1188;155;0.4642225;0.1079723;0.4046403;0.1191557;770.9;0.2612903;False;24.05.2024 14:05:41:177;1716552341177;;
1190;156;0.464861;0.1083373;0.4806234;0.135592;771.6;0.2607984;False;24.05.2024 14:05:41:202;1716552341202;;
1055;155;0.4123585;0.1081067;0.2813719;0.1007445;768.3;0.2635771;False;24.05.2024 14:05:41:226;1716552341226;;
979;155;0.3824247;0.1079395;0.2815419;0.1007424;765.3;0.2643448;False;24.05.2024 14:05:41:247;1716552341247;;
980;155;0.3829012;0.1079637;0.4138482;0.1213907;762.7;0.2603286;False;24.05.2024 14:05:41:273;1716552341273;;
973;155;0.3804249;0.1079953;0.3611311;0.1106544;764.1;0.262478;False;24.05.2024 14:05:41:297;1716552341297;;
969;155;0.3785446;0.1080112;0.3594528;0.1096118;765.4;0.2630914;False;24.05.2024 14:05:41:318;1716552341318;;
983;155;0.3842694;0.108281;0.4483885;0.1288413;765.6;0.2595976;False;24.05.2024 14:05:41:342;1716552341342;;
972;155;0.3797466;0.1082718;0.3461727;0.1075986;765.2;0.2607273;False;24.05.2024 14:05:41:366;1716552341366;;
966;155;0.3773859;0.1082753;0.3518634;0.1086568;764.8;0.261382;False;24.05.2024 14:05:41:386;1716552341386;;
963;155;0.3761934;0.1082917;0.360568;0.1104776;767.1;0.2606525;False;24.05.2024 14:05:41:409;1716552341409;;
963;155;0.3762909;0.1083004;0.3891705;0.1166631;763.7;0.2569613;False;24.05.2024 14:05:41:434;1716552341434;;
962;155;0.3758566;0.1083167;0.3668145;0.1118308;760.7;0.2575862;False;24.05.2024 14:05:41:456;1716552341456;;
956;155;0.3736899;0.1083164;0.3487027;0.1082886;762.3;0.2601333;False;24.05.2024 14:05:41:480;1716552341480;;
967;155;0.3779472;0.1083255;0.425989;0.1130858;764.9;0.2509041;False;24.05.2024 14:05:41:504;1716552341504;;
967;154;0.3778757;0.1073073;0.3761647;0.08679174;760.6;0.2524457;False;24.05.2024 14:05:41:543;1716552341543;;
955;154;0.373055;0.1072782;0.3319812;0.1031794;761.0;0.2462596;False;24.05.2024 14:05:41:567;1716552341567;;
881;154;0.3443743;0.1072269;0.2451274;0.101222;763.3;0.2537398;False;24.05.2024 14:05:41:592;1716552341592;;
839;154;0.3278343;0.1071914;0.2452019;0.1012212;765.4;0.2541114;False;24.05.2024 14:05:41:611;1716552341611;;
822;154;0.3212639;0.1071452;0.2770232;0.1006112;768.5;0.2570613;False;24.05.2024 14:05:41:634;1716552341634;;
819;154;0.3201614;0.107096;0.3045073;0.09987839;769.4;0.2560936;False;24.05.2024 14:05:41:657;1716552341657;;
817;154;0.3193426;0.1070573;0.3045775;0.0998777;770.1;0.2564415;False;24.05.2024 14:05:41:677;1716552341677;;
